periodo,valor,indicator_id,title,ods_number,unit
2019,365.46105,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2018,382.05667,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2017,390.13473,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2016,392.72561,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2015,372.95831,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2014,388.50794,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2013,413.78316,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2012,409.24806,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2011,415.30188,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2010,411.34224,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2009,434.09452,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2008,407.87441,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2007,399.59652,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2006,406.07413,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2005,420.37807,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2004,396.35176,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2003,393.73388,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2002,385.76356,7N.2.1,7n.2.1 Intensidad energética nacional,7,Kilojoules por peso de PIB producido
2024,33.2551732399006,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2023,27.8936805821524,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2022,28.8110508140109,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2021,31.6233766233766,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2020,43.1226765799257,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2019,56.1683599419448,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2018,51.4285714285714,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2017,86.4754098360656,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2016,114.035087719298,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2015,96.551724137931,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2014,114.814814814815,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2013,107.692307692308,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2012,282.352941176471,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2011,325.0,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2010,700.0,7N.3.1,7n.3.1 Capacidad total instalada por generación distribuida,7,Porcentaje
2024,0.798846,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2023,2.520265,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2022,2.929905,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2021,5.024779,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2020,-7.750467,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2019,-1.347801,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2018,0.985791,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2017,0.90037,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2016,0.768732,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2015,1.59456,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2014,1.275101,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2013,-0.444109,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2012,2.137246,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2011,1.942639,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2010,3.392648,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2009,-7.74961,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2008,-0.632605,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2007,0.537434,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2006,3.333567,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2005,0.768932,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2004,2.201268,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2003,-0.202134,8.1.1,8.1.1 Tasa de crecimiento anual del PIB real per cápita,8,Porcentaje
2022,12.3565594,8.10.1.A,8.10.1.a Número de sucursales de bancos comerciales por cada 100 000 adultos,8,Porcentaje
2021,12.22653898,8.10.1.A,8.10.1.a Número de sucursales de bancos comerciales por cada 100 000 adultos,8,Porcentaje
2020,13.00141718,8.10.1.A,8.10.1.a Número de sucursales de bancos comerciales por cada 100 000 adultos,8,Porcentaje
2019,13.92277779,8.10.1.A,8.10.1.a Número de sucursales de bancos comerciales por cada 100 000 adultos,8,Porcentaje
2018,14.03056769,8.10.1.A,8.10.1.a Número de sucursales de bancos comerciales por cada 100 000 adultos,8,Porcentaje
2017,14.19987406,8.10.1.A,8.10.1.a Número de sucursales de bancos comerciales por cada 100 000 adultos,8,Porcentaje
2016,14.19364987,8.10.1.A,8.10.1.a Número de sucursales de bancos comerciales por cada 100 000 adultos,8,Porcentaje
2015,14.11650819,8.10.1.A,8.10.1.a Número de sucursales de bancos comerciales por cada 100 000 adultos,8,Porcentaje
2014,14.94436562,8.10.1.A,8.10.1.a Número de sucursales de bancos comerciales por cada 100 000 adultos,8,Porcentaje
2013,15.0730387,8.10.1.A,8.10.1.a Número de sucursales de bancos comerciales por cada 100 000 adultos,8,Porcentaje
2022,66.32482471,8.10.1.B,8.10.1.b Número de cajeros automáticos por cada 100 000 adultos,8,Porcentaje
2021,63.55675929,8.10.1.B,8.10.1.b Número de cajeros automáticos por cada 100 000 adultos,8,Porcentaje
2020,63.15748521,8.10.1.B,8.10.1.b Número de cajeros automáticos por cada 100 000 adultos,8,Porcentaje
2019,62.38498206,8.10.1.B,8.10.1.b Número de cajeros automáticos por cada 100 000 adultos,8,Porcentaje
2018,59.55944302,8.10.1.B,8.10.1.b Número de cajeros automáticos por cada 100 000 adultos,8,Porcentaje
2017,56.28553895,8.10.1.B,8.10.1.b Número de cajeros automáticos por cada 100 000 adultos,8,Porcentaje
2016,55.27155646,8.10.1.B,8.10.1.b Número de cajeros automáticos por cada 100 000 adultos,8,Porcentaje
2015,53.63307332,8.10.1.B,8.10.1.b Número de cajeros automáticos por cada 100 000 adultos,8,Porcentaje
2014,51.1985065,8.10.1.B,8.10.1.b Número de cajeros automáticos por cada 100 000 adultos,8,Porcentaje
2013,49.50097164,8.10.1.B,8.10.1.b Número de cajeros automáticos por cada 100 000 adultos,8,Porcentaje
2022,48.9714741706848,8.10.2,8.10.2 Proporción de adultos (de 15 años o más) con una cuenta en un banco u otra institución financiera o con un proveedor móvil de servicios monetarios,8,Porcentaje
2017,36.9319200515747,8.10.2,8.10.2 Proporción de adultos (de 15 años o más) con una cuenta en un banco u otra institución financiera o con un proveedor móvil de servicios monetarios,8,Porcentaje
2014,39.1408443450927,8.10.2,8.10.2 Proporción de adultos (de 15 años o más) con una cuenta en un banco u otra institución financiera o con un proveedor móvil de servicios monetarios,8,Porcentaje
2011,27.4293839931488,8.10.2,8.10.2 Proporción de adultos (de 15 años o más) con una cuenta en un banco u otra institución financiera o con un proveedor móvil de servicios monetarios,8,Porcentaje
2020,2.05785315680664,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2019,-2.38971239688736,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2018,0.407129848812149,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2017,1.78077831397228,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2016,4.82642705864142,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2015,0.196169092010701,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2014,4.8662940731335,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2013,1.48507136497573,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2012,1.91797611726297,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2011,7.40571496797486,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2010,4.76067291767144,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2009,-2.07657472902546,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2008,4.33529019633443,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2007,3.01411828964011,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2006,7.37436911741707,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2005,3.97628338912963,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2004,4.46742316533535,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2003,2.41814156509428,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2002,0.373202940555206,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2001,1.16192640054009,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2000,5.02056490527782,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
1999,3.05240352776652,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
1998,3.62203486873338,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
1997,2.76974185810266,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
1996,4.44049526524544,8.2.1(2),8.2.1(2) Tasa de crecimiento del PIB por persona ocupada (1996-2020),8,Porcentaje
2024,-1.7629822,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2023,-0.1048655,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2022,2.2992346,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2021,-4.4926946,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2020,-4.588089,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2019,-5.6065699,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2018,-4.7467939,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2017,-4.9966982,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2016,-1.6969055,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2015,-3.1911602,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2014,0.0294217,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2013,-0.5677395,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2012,-2.1174667,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2011,1.2962624,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2010,0.0298085,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2009,-6.9356227,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2008,-1.9863377,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2007,-2.9600811,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2006,3.2872544,8.2.1,8.2.1 Tasa de crecimiento del PIB por persona ocupada,8,Porcentaje
2020,49.9239101150928,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2019,52.1409731572495,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2018,52.0626212999835,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2017,52.1772708773974,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2016,52.534144491009,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2015,52.9783840327668,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2014,52.7135511210153,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2013,53.8117234939626,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2012,54.6564933664359,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2011,54.5125896307135,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2010,54.4998996215804,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2009,54.4848924635063,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2008,52.9858582393072,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2007,52.6843425475602,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2006,52.9688114211199,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2005,53.9369710786005,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2004,53.7353709202778,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2003,53.6714686245161,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2002,52.7040628599415,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2001,51.5946960491935,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2000,51.3364613917064,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
1999,52.5900600212969,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
1998,52.9222179145746,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
1997,54.2134863278204,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
1996,53.6822662456029,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
1995,53.2375000248084,8.3.1(2),"8.3.1(2) Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo (1995-2020)",8,Porcentaje
2024,50.7437827709804,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2023,51.2498532803877,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2022,51.2609286361479,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2021,51.4958822109487,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2020,49.8456856114348,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2019,52.0309418031223,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2018,51.9474732290766,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2017,52.0784966836562,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2016,52.4256837719926,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2015,52.8892688173596,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2014,52.6284981473599,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2013,53.7467328314483,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2012,54.586623292496,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2011,54.4329454533966,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2010,54.429580408012,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2009,54.4374426522624,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2008,52.9619868424292,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2007,52.6635020913906,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2006,52.9721270391436,8.3.1,"8.3.1 Proporción del empleo informal en el empleo no agropecuario, desglosada por sexo",8,Porcentaje
2024,27821504915.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2023,25400329851.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2022,24711594150.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2021,14833247495.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2020,12821570398.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2019,5106473164.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2018,2890278093.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2017,2851898201.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2016,2410396317.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2015,2507931165.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2014,2220732076.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2013,1415010212.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2012,1377003750.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2011,1376867310.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2010,1378401682.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2009,1373428303.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2008,1331735409.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2007,1327683554.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2006,1242905430.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2005,1220383405.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2004,1264243235.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2003,1189212139.0,8.4.2.A,8.4.2.a Consumo material interno en términos absolutos,8,Toneladas
2024,213.9695049,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2023,196.4179997,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2022,192.1853424,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2021,116.2341614,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2020,101.4498598,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2019,40.14028558,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2018,22.93947512,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2017,22.85592914,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2016,19.50357545,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2015,20.4949098,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2014,18.34578841,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2013,11.83142114,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2012,11.66354188,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2011,11.82406593,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2010,12.01158086,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2009,12.1509834,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2008,11.96786752,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2007,12.12068409,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2006,11.52058199,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2005,11.47290146,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2004,12.0437862,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2003,11.4802226,8.4.2.B,8.4.2.b Consumo material interno per cápita,8,Toneladas per cápita
2024,1.0968367,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2023,1.014908604,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2022,1.018065298,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2021,0.633768619,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2020,0.580951894,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2019,0.212047597,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2018,0.119548228,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2017,0.120287034,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2016,0.103568319,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2015,0.109669155,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2014,0.099734478,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2013,0.065140118,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2012,0.063930639,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2011,0.066195669,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2010,0.068551787,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2009,0.071700089,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2008,0.065146825,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2007,0.065561294,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2006,0.06265022,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2005,0.064470771,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2004,0.068199203,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2003,0.066438964,8.4.2.C,8.4.2.c Consumo material interno por PIB,8,Kilogramos por pesos mexicanos a precios de 2018
2024,53.03,8.5.1A,8.5.1a Ingreso medio por hora de empleadas y empleados,8,Pesos mexicanos
2023,47.51,8.5.1A,8.5.1a Ingreso medio por hora de empleadas y empleados,8,Pesos mexicanos
2022,42.49,8.5.1A,8.5.1a Ingreso medio por hora de empleadas y empleados,8,Pesos mexicanos
2021,39.93,8.5.1A,8.5.1a Ingreso medio por hora de empleadas y empleados,8,Pesos mexicanos
2020,37.52,8.5.1A,8.5.1a Ingreso medio por hora de empleadas y empleados,8,Pesos mexicanos
2019,34.69,8.5.1A,8.5.1a Ingreso medio por hora de empleadas y empleados,8,Pesos mexicanos
2018,33.0,8.5.1A,8.5.1a Ingreso medio por hora de empleadas y empleados,8,Pesos mexicanos
2017,31.37,8.5.1A,8.5.1a Ingreso medio por hora de empleadas y empleados,8,Pesos mexicanos
